-9.46,-4.96,553.89
13.89,3.2,654.45
24.11,4.5,857.39
15.64,-44.4,1021.6
7.55,-19.38,1207.9
-44.4,-124.05,1185
-78.51,-78.43,1207.1
-50.81,-122.83,1026.5
-13.66,-119.55,982.67
19.45,-150.15,1040.2
-6.1,-243.76,1012.1
9.46,-288.09,1107.8
-8.62,-337.75,1088.7
-80.95,-304.57,1172.6
-51.8,-335.85,1226.3
9.54,-325.78,1291.2
-39.37,-286.25,1362.5
-77.06,-356.67,1481.9
-42.5,-271.38,1489.9
-59.05,-258.41,1646.6
-84.38,-308,1630.9
-65.69,-159.99,1752.8
-39.6,-245.44,1728.8
-61.04,-155.72,1772.2
-52.26,-127.94,1816.1
-56.69,-190.05,1765.6
-14.65,-69.73,1862.6
-54.78,-140.15,1791.7
-48.45,-69.5,1837.5
-28.84,-91.63,1803.1
-44.4,-74.16,1792.5
-52.26,0.53,1818.2
-48.6,-70.88,1737.4
-32.42,14.04,1736.5
-41.89,9.31,1722.6
-42.42,-21.97,1647.8
-10.99,54.17,1671.5
-31.51,-14.72,1586.6
-45.47,65.99,1598.8
-22.74,57.98,1535.5
-35.02,45.47,1510.2
-34.41,144.2,1486.5
-25.1,103.68,1411.7
-5.49,154.72,1408.5
-3.28,171.74,1330.9
-3.51,164.87,1283
18.84,224.53,1265.1
19.91,193.33,1145.6
10.6,223.46,1127.6
16.78,231.55,1062.6
29.14,223.31,960.54
20.37,249.79,929.41
20.98,210.49,820.01
34.87,251.69,764.92
25.25,210.04,677.49
23.8,207.29,617.52
23.35,207.29,533.29
20.83,170.36,470.28
14.42,182.34,412.45
20.29,144.12,344.24
9,131.99,270.08
20.75,136.8,256.5
13.35,89.95,160.37
7.86,113.45,170.29
-1.98,50.66,103.45
10.15,83.08,99.95
-1.53,44.94,66.22
-5.57,20.22,63.63
9.23,46.08,39.06
-3.05,21.13,34.94
-3.13,10.3,34.18
-0,-0,-0
-1.45,15.72,30.06
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
5.42,-40.05,63.78
-4.73,-43.49,43.49
30.29,55.92,132.6
8.62,-39.22,202.48
22.89,31.13,298.16
-5.72,52.49,344.85
0.46,36.39,481.72
-39.22,74.23,567.02
-7.63,17.17,662.84
-20.83,14.95,901.95
-25.56,-31.13,951.84
71.72,-90.03,1023.1
73.09,-119.09,1054.5
63.93,-153.81,1026.3
41.28,-147.02,986.18
24.34,-185.17,1076.2
-59.66,-198.9,1021.4
-30.29,-225.37,1119.4
2.06,-270.39,1111.6
8.01,-218.2,1177.2
18.39,-277.79,1231.2
27.54,-256.73,1283
65.54,-264.36,1389.2
45.55,-296.17,1394.7
63.55,-219.5,1530.5
83.92,-279.24,1552.4
79.8,-210.11,1589
60.42,-163.73,1704.2
63.86,-240.1,1663.4
90.26,-95.9,1758.9
54.55,-150.07,1749.6
44.78,-121.38,1758.1
69.5,-65.46,1831.8
52.72,-143.81,1783.6
57.22,-44.1,1830.4
82.63,-80.57,1789.1
76.14,-27.47,1779.2
69.35,-15.18,1795.5
49.06,-55.85,1738.4
55.54,37.23,1777.3
41.05,-34.1,1710.7
43.03,23.04,1700.1
52.41,52.49,1689.2
54.09,29.98,1612.4
63.25,107.19,1631.5
55.62,66.15,1565.5
52.64,130.08,1557.2
30.21,142.75,1527.2
26.7,134.12,1464.5
27.31,194.55,1446.1
14.19,175.4,1379.7
10.45,196.3,1331.5
12.51,226.29,1281.1
5.11,209.66,1187.9
-0.99,244.52,1177.7
-7.1,228.2,1058.8
4.96,254.06,1032.9
-15.49,248.26,943.15
-9.77,248.41,873.57
-0.61,261.61,804.44
-15.49,230.94,716.4
-3.13,236.36,653.99
-8.47,219.57,572.2
-14.19,199.13,502.47
1.07,194.32,441.59
-12.13,163.96,360.72
-6.1,166.4,320.43
-9.23,126.88,239.56
-6.94,131.45,226.9
-6.1,107.5,164.34
-4.43,77.59,146.03
-10.45,83.47,106.35
3.43,47.15,90.79
-5.57,43.49,70.34
-2.52,40.51,54.63
-4.12,14.95,47.45
-0,-0,-0
11.29,21.06,30.06
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-2.44,-34.26,34.18
-12.13,-71.64,46.69
-4.96,-5.87,117.49
-17.32,-56.3,177.15
-26.55,-54.47,233.92
-3.43,-17.7,333.56
-5.95,16.48,453.64
-10.53,3.36,570.53
10.15,14.19,747.83
20.9,-8.7,917.51
17.62,-35.17,1142.4
-60.42,-122.68,1117.1
-61.34,-81.41,1183
-53.33,-102.54,1019.1
-62.56,-65.77,957.49
23.12,-119.48,913.09
-1.07,-189.44,921.33
6.79,-203.86,1003.4
-45.62,-326.39,940.25
-71.33,-307.39,1056.1
-75.3,-265.88,1074.5
-56.61,-360.11,1133.6
-17.93,-300.98,1230.2
-60.42,-302.43,1279.3
-69.05,-318.3,1395.4
-51.88,-271.53,1466.7
-78.96,-266.88,1521.3
-99.79,-248.72,1649.6
-60.81,-236.89,1629.6
-62.1,-133.82,1724.2
-80.57,-208.05,1723.2
-45.47,-134.51,1723.2
-27.92,-101.62,1797.2
-70.65,-157.7,1748.3
-51.19,-45.55,1789.5
-44.02,-109.48,1771.1
-62.26,-67.06,1752.9
-61.95,-40.82,1779.9
-56,-56.69,1723.5
-59.2,-5.57,1716.3
-58.82,-37.23,1699.7
-65.61,10.53,1646.4
-53.18,23.73,1662.1
-52.34,-30.14,1570.7
-56.08,65.92,1605.2
-51.65,22.43,1524
-40.82,33.87,1504.7
-39.83,103.15,1499
-54.4,82.02,1436.6
-34.56,148.54,1442.3
-21.9,142.82,1365.2
-26.02,163.96,1332.5
-4.88,206.91,1307.2
-6.64,181.2,1210.9
10.6,235.06,1204.7
6.64,208.74,1105
8.62,234.45,1077.7
18.77,239.41,992.74
9.84,211.94,924.84
18.01,258.1,883.64
12.97,206.91,761.57
25.86,241.62,749.05
16.02,205,631.87
17.7,204.39,586.55
19.38,212.71,519.87
13.28,154.42,439.76
14.57,183.94,384.22
11.75,136.95,349.12
6.94,136.49,260.01
13.58,118.41,230.56
6.41,77.29,182.8
2.37,105.44,144.65
5.65,37.61,114.14
7.17,66.45,96.28
4.43,42.8,69.27
2.29,18.84,61.65
4.88,45.62,45.78
-3.05,15.11,42.72
-0,-0,-0
3.13,24.8,30.21
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
1.22,-30.52,51.27
-2.14,-27.54,34.18
4.96,-10.76,110.93
14.34,-27.39,153.5
17.93,18.84,219.88
1.6,30.29,277.86
-7.17,27.08,338.13
-21.82,78.43,426.03
-22.2,38.38,494.69
-22.05,33.19,619.96
-1.83,21.59,761.57
61.26,-37.99,809.78
80.26,-80.18,879.52
84.92,-99.64,914.92
74.84,-111.47,862.27
48.9,-146.48,1020.4
-11.52,-185.24,977.33
-1.91,-214.84,1096.3
-8.7,-254.06,1103.8
12.28,-239.79,1197.7
-2.52,-243.68,1273.3
-0.46,-265.12,1341.2
47.23,-245.82,1442
41.28,-248.49,1474.3
45.7,-229.11,1577
77.13,-213.7,1627.5
72.25,-184.63,1680.8
48.68,-150.91,1750.5
97.89,-175.25,1756.6
85.07,-105.06,1791.4
63.63,-105.67,1839.3
69.05,-119.4,1794.7
66.76,-54.63,1885.5
66.76,-125.35,1839.3
72.78,-57.14,1852.3
90.1,-29.37,1867.8
70.11,-31.89,1806.2
72.02,17.4,1855.2
75.68,-10.38,1816.6
67.14,23.04,1782.5
59.89,30.29,1813
70.19,32.5,1711.7
75.15,87.28,1746.1
69.05,43.95,1667.2
86.14,104.75,1643.5
66.99,108.57,1634.5
64.47,90.79,1554.4
55.16,187.84,1562.5
35.63,142.14,1479.2
48.6,193.18,1454.8
22.28,213.93,1388.7
18.69,201.95,1345.7
30.44,260.09,1290.1
4.27,221.71,1207.9
14.65,251.16,1176.5
6.79,269.7,1086.6
-19.23,258.41,1025.8
-2.82,283.2,951.54
1.75,261.76,855.26
-11.14,268.25,810.7
-5.57,252.91,704.35
-2.98,245.59,650.33
-15.26,223.08,563.96
-9.61,207.75,501.56
-21.21,208.82,433.35
-13.5,166.7,359.95
-15.56,165.25,301.51
-9.31,151.9,265.35
-17.62,112.92,191.65
-19.91,112.99,184.02
-17.4,76.29,127.72
-16.4,75.15,124.05
-15.56,35.78,85.45
0.38,50.74,75.99
-0.38,30.75,56.61
-1.37,17.32,49.74
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
0,0,0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0.99,-53.25,76.45
-19.53,37,99.95
-16.63,-5.87,220.03
-11.52,-59.81,258.94
3.51,53.25,353.24
-15.87,16.86,453.8
0.15,-24.34,537.57
3.28,53.41,696.87
0.99,-51.27,806.12
17.17,-39.29,976.1
-13.58,-78.66,1033.5
-66.99,-148.24,1085
-62.71,-78.89,1049.7
-42.95,-152.51,941.01
-18.08,-137.33,872.8
2.44,-167.01,969.24
-4.04,-273.51,956.73
-8.16,-295.56,1047.2
-43.18,-339.58,1028
-86.98,-280.46,1133.7
-19,-325.62,1187.9
-1.3,-328.52,1258.7
-41.2,-308.69,1357.7
-45.47,-313.57,1442.9
-76.45,-307.69,1487
-72.17,-282.82,1628.3
-54.17,-274.05,1657
-79.8,-233,1696.3
-16.25,-217.29,1773.4
-51.65,-187.38,1720.3
-52.8,-126.5,1859.1
-18.31,-204.77,1766.2
-16.48,-70.95,1868.1
-40.74,-97.5,1851.2
-35.48,-127.41,1820.5
-27.39,-20.37,1886.9
-43.18,-104.37,1799
-42.04,-28.92,1836.1
-46.62,-21.06,1780.1
-25.33,-45.85,1748.3
-44.33,18.62,1749.4
-21.06,-29.83,1677.5
-21.44,20.14,1690.7
-39.75,28.46,1630.7
-25.33,27.16,1589.2
-28.23,89.11,1595.5
-41.96,63.32,1517.5
-21.51,125.2,1515.5
-19.38,144.58,1473.1
-11.22,138.47,1407.6
11.22,197.45,1402.4
2.67,168.76,1309.5
14.11,219.35,1283.3
15.72,215.84,1207.4
12.74,209.73,1135.9
27.16,259.09,1100.6
19.68,206.68,989.99
23.8,269.62,971.83
31.66,229.49,861.51
28.61,242.23,795.59
28.61,252.23,747.38
27.24,200.27,636.14
24.26,242,604.4
17.09,174.64,496.98
23.12,190.51,454.41
18.77,173.49,366.67
18.39,120.54,308.23
23.04,157.32,267.79
13.89,97.89,198.52
17.4,106.89,166.78
7.71,77.97,130.92
10.3,56.38,111.69
5.72,76.68,80.57
5.49,15.41,69.73
0.31,56.84,55.39
-0.92,18.84,36.01
5.11,11.06,39.67
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
0,0,0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
4.04,-13.81,40.89
-7.78,-84.92,53.71
17.01,40.59,77.51
9.77,-25.48,138.85
11.22,-29.53,221.56
11.22,40.74,254.82
35.1,5.11,353.24
-23.73,48.98,433.35
-23.42,35.48,530.7
17.01,5.49,723.11
-26.17,3.13,887.91
7.48,-83.01,910.19
98.34,-119.25,1037.9
79.12,-142.82,1033.6
36.7,-131.15,975.8
34.26,-180.89,1128.1
-65.69,-197.3,1041.1
-75.91,-198.82,1156.6
-54.93,-290.45,1152.3
-3.2,-236.28,1228.9
-34.41,-235.44,1278.5
-23.57,-292.36,1353
45.47,-222.24,1443
17.32,-276.87,1486.7
24.19,-239.33,1595.9
62.79,-202.64,1621.9
46.23,-237.88,1677.9
19.3,-159,1758.1
64.24,-185.17,1763.5
49.51,-154.27,1779.5
33.19,-119.02,1834.1
17.47,-134.58,1801.9
35.1,-69.96,1908.7
32.42,-150.07,1856.5
21.36,-58.67,1867.7
62.79,-21.82,1887.2
46.54,-53.94,1793.7
40.36,33.19,1871.3
24.57,-25.41,1797.9
33.34,26.47,1792.5
15.41,18.01,1796.7
13.96,15.18,1706.1
35.32,79.88,1735.5
33.8,36.93,1631
40.13,109.94,1644.7
32.35,82.63,1585.2
35.17,121.92,1531.5
15.72,179.21,1550
1.53,143.13,1427.2
13.66,209.81,1430.4
-9,205.31,1359.9
-12.97,216.29,1281.9
1.22,251.46,1257
-20.45,210.19,1152.8
-8.7,257.95,1126.1
-23.35,236.59,1006.2
-14.57,247.12,970.61
-16.71,254.44,858.76
-29.75,240.78,788.27
-22.43,259.78,756.84
-23.35,221.63,616.3
-24.41,228.58,597.53
-19.76,212.02,497.28
-18.62,188.45,427.86
-24.03,188.98,376.28
-15.03,146.87,309.3
-17.32,154.72,260.77
-20.14,123.83,224.61
-22.13,90.71,164.79
-15.56,92.93,145.87
-8.16,55.77,104.22
-15.64,67.06,99.79
-6.71,29.75,61.65
7.17,40.59,60.42
-14.11,36.54,39.83
-8.62,11.67,32.04
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
1.91,-56.69,89.87
-0,-0,-0
-17.32,10.6,192.87
-9.46,-77.44,250.24
-12.05,-1.91,349.12
-7.1,25.71,470.12
0.69,-46.77,597.38
58.44,42.27,731.51
9.77,-28.46,906.22
37.99,-61.87,1115.9
35.63,-33.95,1220.7
-53.71,-149.92,1209.6
-51.57,-98.04,1170.8
-12.13,-129.39,1045.2
11.52,-147.78,985.26
13.66,-170.75,1062.9
38.53,-280.46,1016.2
31.36,-297.09,1124.6
-22.89,-366.21,1090.1
-61.11,-317.84,1192.8
-10.53,-314.79,1240.5
-11.67,-371.78,1321.4
-15.64,-293.27,1371.5
-39.52,-337.37,1502.4
-46.23,-319.52,1533.8
-27.85,-238.8,1659.4
-52.34,-310.59,1700.6
-41.28,-216.9,1749.6
12.36,-199.51,1799
-35.86,-202.71,1779.5
-17.17,-112.53,1885.4
10.22,-184.02,1818.2
13.89,-83.31,1902.8
-13.43,-111.92,1853.5
-7.78,-118.48,1864.9
-3.81,-25.94,1892.7
-31.81,-91.63,1816.9
-19.3,-30.36,1839.9
0.99,-8.85,1794.4
-10.53,-40.21,1726.4
-1.07,23.73,1771.4
6.87,-20.75,1661.4
-5.95,19,1681.7
-5.87,29.22,1629.6
-17.85,37.69,1566.2
-11.06,88.12,1581.3
0.84,69.27,1490.5
-4.2,138.02,1487.6
15.41,133.36,1433.9
29.53,138.55,1361.7
11.06,196.08,1354.7
25.1,161.13,1261.8
30.9,220.64,1219.5
17.93,209.88,1160.1
28.76,211.26,1078.2
42.8,251.31,1030
23.73,203.02,935.82
31.51,251.92,878.6
31.59,223.62,789.79
33.04,223.08,723.57
30.9,223.16,640.11
16.17,193.41,570.22
30.59,195.92,503.69
23.35,166.55,432.43
4.5,155.94,360.26
20.37,147.71,316.62
12.51,113.45,226.59
10.91,123.14,225.68
2.21,82.32,146.64
6.64,82.78,139.47
3.59,65.46,99.95
-1.98,51.04,83.77
5.49,33.19,67.14
5.34,41.73,50.66
-9.84,16.25,40.59
-6.33,21.29,47.15
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-2.9,-32.88,65.31
-0.23,-37.69,53.86
20.29,6.41,140.38
6.94,-40.66,219.12
13.58,7.93,269.62
13.73,27.08,349.88
2.52,8.16,446.78
-9.08,39.22,572.05
13.96,9.61,742.65
-9.69,-40.05,978.09
37.54,-92.09,1024.3
117.11,-110.55,1132.8
79.73,-167.69,1124.4
28.76,-139.39,1076.2
26.17,-160.45,1177.4
-85.07,-222.02,1126.1
-78.05,-206.68,1212
-50.28,-287.32,1251.2
6.94,-230.33,1283.6
-27.54,-246.2,1377.4
10.22,-304.64,1438.9
49.36,-214.23,1522.8
24.64,-288.39,1582
55.69,-254.21,1622.9
80.8,-190.05,1698.6
61.57,-256.27,1739
48.45,-154.5,1791.7
59.05,-178.53,1797.6
60.81,-147.25,1839.6
53.86,-101.39,1880.2
31.74,-123.44,1851.2
51.19,-84.92,1926.4
45.55,-128.1,1875.6
44.4,-37.46,1890.7
73.17,-46.54,1879.1
48.22,-49.74,1792.3
51.88,28.92,1864
37.61,-40.66,1769
33.95,14.11,1782.8
39.52,21.97,1746.4
29.22,20.45,1684.3
39.52,95.83,1702.9
44.17,45.78,1594.2
46.54,112.92,1611
45.24,104.06,1565.9
40.66,125.05,1501.6
30.67,171.59,1489.4
20.14,130.62,1398.3
16.4,212.55,1375.4
10.15,183.41,1303.9
6.94,197.07,1233.7
2.82,236.89,1192.6
-1.68,190.73,1089.8
-0.38,248.57,1078.5
-10.53,210.27,954.28
-6.79,236.51,910.95
-6.94,245.59,838.01
-14.34,220.11,744.02
-16.86,233.69,684.36
-12.13,203.63,607.91
-14.88,205.46,524.9
-18.62,177.99,459.75
-15.18,176.85,392.76
-17.7,164.64,332.03
-13.5,124.13,263.67
-13.73,142.82,226.59
-15.18,92.39,192.41
-13.12,99.03,130.62
-18.31,77.44,146.48
-13.66,51.04,98.57
-7.17,52.03,68.21
3.74,27.47,74.62
-0,-0,-0
4.73,18.23,41.05
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-4.35,-43.26,72.17
-7.63,-32.2,38.6
-19.23,8.7,150.6
-14.57,-55.24,230.87
-3.05,-9.38,305.02
-4.27,26.32,404.51
-17.17,-17.32,524.29
38.45,22.51,643.92
-3.05,2.67,802.61
15.41,-57.68,915.68
20.14,-9.54,1110.7
-50.35,-124.05,1074.8
-50.51,-104.9,1101.2
-38.15,-84.23,960.69
-26.93,-129.93,925.6
8.24,-110.24,908.66
-8.77,-212.86,933.84
-6.48,-238.88,1025.8
-36.54,-277.94,995.48
-89.26,-308.99,1095.3
-49.74,-253.45,1122.3
-36.39,-333.79,1217.8
-37.69,-310.36,1272.1
-52.26,-276.18,1367.5
-68.59,-307.01,1445.3
-61.8,-252.46,1526.5
-48.29,-240.4,1633.5
-90.64,-233.31,1690.8
-52.64,-178.91,1719.1
-21.13,-152.82,1783.9
-71.33,-162.66,1759.2
-19.91,-94.76,1866.6
-18.16,-133.44,1800.8
-40.74,-67.6,1881.1
-42.27,-72.25,1844.8
-39.67,-69.58,1865.5
-53.79,-0.23,1853
-41.05,-57.75,1819.2
-44.78,10.91,1829.8
-33.57,20.52,1776.9
-32.58,-29.22,1757.2
-34.56,56.61,1740.1
-30.36,4.88,1694.5
-39.67,26.32,1683.2
-49.06,66.76,1625.1
-42.19,60.81,1589.4
-39.06,101.85,1575.8
-35.93,102.46,1522.7
-28.61,151.14,1497.7
-17.32,158.08,1469.1
0.53,182.95,1388.5
2.82,209.81,1391.3
-8.62,204.7,1288.2
12.82,247.57,1264.8
4.43,224.08,1191.4
8.77,255.66,1131.9
15.11,252,1058.2
16.1,253.75,994.87
22.51,281.14,931.09
9.38,245.67,835.72
23.65,267.87,786.13
21.29,250.02,703.43
18.39,237.58,634.31
11.6,227.05,560.46
19.3,209.2,495.15
11.52,193.25,423.28
11.37,173.03,373.54
15.03,160.14,286.25
14.42,148.32,271.61
5.95,111.62,178.38
10.3,114.36,182.34
14.72,75.91,110.78
3.13,71.64,110.17
3.05,61.11,72.94
11.44,36.09,73.85
-7.17,39.44,48.37
-7.1,35.86,47.3
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
-0,-0,-0
4.5,-58.82,60.12
18.31,-5.95,88.35
15.26,-0.31,192.87
11.75,-46.39,264.89
13.96,38.53,332.18
5.87,42.04,431.21
-40.89,19.45,490.26
-23.42,69.66,626.98
-15.56,3.81,683.44
-26.55,1.6,843.51
-23.65,-15.79,919.95
14.42,-71.41,921.02
43.64,-86.9,948.49
54.55,-84.99,944.06
46.31,-177.23,905.46
47.91,-167.77,971.07
36.47,-239.11,1005.9
-17.01,-282.21,1031.2
16.1,-256.5,1082
42.8,-266.65,1163
-17.47,-252.99,1188
2.21,-287.32,1320.3
60.88,-264.59,1364.8
35.93,-234.76,1467.9
21.97,-286.48,1532.9
77.82,-190.96,1576.7
58.06,-216.29,1654.8
21.67,-196.61,1653
68.13,-123.6,1754
51.96,-202.18,1729.4
43.33,-87.2,1794.3
56.23,-126.19,1799.5
45.47,-128.94,1797.5
58.29,-72.4,1857
44.63,-123.9,1839.8
61.57,-40.59,1852.7
75.61,-63.48,1856.1
51.88,-42.04,1792.8
71.72,32.96,1860.7
53.94,-58.36,1750
52.87,37,1814.7
46.31,16.1,1766.2
49.9,10.6,1705.6
65,89.87,1729.1
50.58,32.12,1627.2
58.59,105.29,1666.3
57.45,96.36,1582.2
47.99,110.63,1555.8
39.98,161.82,1541.9
36.24,147.86,1453.5
16.56,203.25,1461.8
19.45,192.95,1366.6
21.82,228.12,1309.5
13.43,247.88,1291
11.22,227.97,1171.9
